record_id,source,source_type,published_at,week_start,language,engagement,trend_tag,text_clean
mock_1500,pinterest,social,2026-03-31T04:03:43.118395+00:00,2026-03-30,en,387,clean_girl_makeup,clean girl ideas #30 clean girl trend is growing. look from pinterest with seasonal beauty focus.
mock_1501,instagram,social,2026-03-30T04:03:43.118395+00:00,2026-03-30,en,249,latte_makeup,latte makeup ideas #30 warm neutrals trend is growing. look from instagram with seasonal beauty focus.
mock_1502,business_of_fashion,news,2026-04-01T04:03:43.118395+00:00,2026-03-30,en,40,strawberry_girl_blush,douyin blush ideas #30 douyin blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1503,instagram,social,2026-03-30T04:03:43.118395+00:00,2026-03-30,en,98,clean_girl_makeup,no makeup makeup ideas #30 no makeup makeup trend is growing. look from instagram with seasonal beauty focus.
mock_1504,pinterest,social,2026-03-27T04:03:43.118395+00:00,2026-03-23,en,300,cherry_cola_lips,cherry cola lips ideas #30 dark liner lips trend is growing. look from pinterest with seasonal beauty focus.
mock_1505,tiktok,social,2026-03-27T04:03:43.118395+00:00,2026-03-23,en,102,cherry_cola_lips,cherry cola lips ideas #30 dark liner lips trend is growing. look from tiktok with seasonal beauty focus.
mock_1506,tiktok,social,2026-03-26T04:03:43.118395+00:00,2026-03-23,en,111,clean_girl_makeup,no makeup makeup ideas #30 minimal makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_1507,tiktok,social,2026-04-01T04:03:43.118395+00:00,2026-03-30,en,352,graphic_editorial_liner,graphic liner ideas #30 graphic liner trend is growing. look from tiktok with seasonal beauty focus.
mock_1508,pinterest,social,2026-03-28T04:03:43.118395+00:00,2026-03-23,en,225,cherry_cola_lips,dark liner lips ideas #30 90s lip combo trend is growing. look from pinterest with seasonal beauty focus.
mock_1509,vogue,news,2026-03-28T04:03:43.118395+00:00,2026-03-23,en,211,latte_makeup,latte makeup ideas #30 soft brown eyes trend is growing. look from vogue with seasonal beauty focus.
mock_1510,tiktok,social,2026-03-31T04:03:43.118395+00:00,2026-03-30,en,337,glass_skin,glowy base ideas #30 glass skin trend is growing. look from tiktok with seasonal beauty focus.
mock_1511,business_of_fashion,news,2026-03-26T04:03:43.118395+00:00,2026-03-23,en,73,euphoria_glitter_liner,glitter liner ideas #30 glitter liner trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1512,pinterest,social,2026-03-27T04:03:43.118395+00:00,2026-03-23,en,256,strawberry_girl_blush,douyin blush ideas #30 strawberry girl trend is growing. look from pinterest with seasonal beauty focus.
mock_1513,vogue,news,2026-03-31T04:03:43.118395+00:00,2026-03-30,en,75,graphic_editorial_liner,graphic liner ideas #30 graphic liner trend is growing. look from vogue with seasonal beauty focus.
mock_1514,vogue,news,2026-04-01T04:03:43.118395+00:00,2026-03-30,en,122,strawberry_girl_blush,fruit blush ideas #30 fruit blush trend is growing. look from vogue with seasonal beauty focus.
mock_1515,tiktok,social,2026-03-30T04:03:43.118395+00:00,2026-03-30,en,128,graphic_editorial_liner,negative space liner ideas #30 negative space liner trend is growing. look from tiktok with seasonal beauty focus.
mock_1516,tiktok,social,2026-03-29T04:03:43.118395+00:00,2026-03-23,en,299,glass_skin,glass skin ideas #30 dewy skin trend is growing. look from tiktok with seasonal beauty focus.
mock_1517,tiktok,social,2026-03-30T04:03:43.118395+00:00,2026-03-30,en,327,glass_skin,dewy skin ideas #30 glass skin trend is growing. look from tiktok with seasonal beauty focus.
mock_1518,vogue,news,2026-03-27T04:03:43.118395+00:00,2026-03-23,en,128,glass_skin,glass skin ideas #30 glowy base trend is growing. look from vogue with seasonal beauty focus.
mock_1519,tiktok,social,2026-03-31T04:03:43.118395+00:00,2026-03-30,en,62,euphoria_glitter_liner,euphoria makeup ideas #30 euphoria makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_1520,pinterest,social,2026-03-28T04:03:43.118395+00:00,2026-03-23,en,234,graphic_editorial_liner,negative space liner ideas #30 graphic liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1521,instagram,social,2026-04-01T04:03:43.118395+00:00,2026-03-30,en,67,glass_skin,dewy skin ideas #30 dewy skin trend is growing. look from instagram with seasonal beauty focus.
mock_1522,instagram,social,2026-03-28T04:03:43.118395+00:00,2026-03-23,en,266,strawberry_girl_blush,fruit blush ideas #30 douyin blush trend is growing. look from instagram with seasonal beauty focus.
mock_1523,vogue,news,2026-03-28T04:03:43.118395+00:00,2026-03-23,en,25,strawberry_girl_blush,douyin blush ideas #30 douyin blush trend is growing. look from vogue with seasonal beauty focus.
mock_1524,business_of_fashion,news,2026-03-30T04:03:43.118395+00:00,2026-03-30,en,185,euphoria_glitter_liner,rhinestone eyes ideas #30 rhinestone eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1525,pinterest,social,2026-03-27T04:03:43.118395+00:00,2026-03-23,en,95,graphic_editorial_liner,floating liner ideas #30 floating liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1526,tiktok,social,2026-03-30T04:03:43.118395+00:00,2026-03-30,en,250,glass_skin,glass skin ideas #30 glowy base trend is growing. look from tiktok with seasonal beauty focus.
mock_1527,pinterest,social,2026-03-27T04:03:43.118395+00:00,2026-03-23,en,235,fox_eye_siren_eye,winged liner lift ideas #30 winged liner lift trend is growing. look from pinterest with seasonal beauty focus.
mock_1528,instagram,social,2026-03-28T04:03:43.118395+00:00,2026-03-23,en,117,fox_eye_siren_eye,winged liner lift ideas #30 winged liner lift trend is growing. look from instagram with seasonal beauty focus.
mock_1529,tiktok,social,2026-03-26T04:03:43.118395+00:00,2026-03-23,en,177,cherry_cola_lips,90s lip combo ideas #30 cherry cola lips trend is growing. look from tiktok with seasonal beauty focus.
mock_1530,vogue,news,2026-03-29T04:03:43.118395+00:00,2026-03-23,en,200,strawberry_girl_blush,fruit blush ideas #30 douyin blush trend is growing. look from vogue with seasonal beauty focus.
mock_1531,pinterest,social,2026-03-27T04:03:43.118395+00:00,2026-03-23,en,239,graphic_editorial_liner,floating liner ideas #30 graphic liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1532,business_of_fashion,news,2026-03-29T04:03:43.118395+00:00,2026-03-23,en,165,strawberry_girl_blush,douyin blush ideas #30 douyin blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1533,tiktok,social,2026-03-31T04:03:43.118395+00:00,2026-03-30,en,64,clean_girl_makeup,clean girl ideas #30 clean girl trend is growing. look from tiktok with seasonal beauty focus.
mock_1534,business_of_fashion,news,2026-03-29T04:03:43.118395+00:00,2026-03-23,en,274,clean_girl_makeup,no makeup makeup ideas #30 no makeup makeup trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1535,vogue,news,2026-03-30T04:03:43.118395+00:00,2026-03-30,en,361,glass_skin,dewy skin ideas #30 dewy skin trend is growing. look from vogue with seasonal beauty focus.
mock_1536,vogue,news,2026-03-30T04:03:43.118395+00:00,2026-03-30,en,78,strawberry_girl_blush,strawberry girl ideas #30 fruit blush trend is growing. look from vogue with seasonal beauty focus.
mock_1537,vogue,news,2026-03-29T04:03:43.118395+00:00,2026-03-23,en,23,strawberry_girl_blush,fruit blush ideas #30 strawberry girl trend is growing. look from vogue with seasonal beauty focus.
mock_1538,tiktok,social,2026-03-31T04:03:43.118395+00:00,2026-03-30,en,177,cherry_cola_lips,dark liner lips ideas #30 90s lip combo trend is growing. look from tiktok with seasonal beauty focus.
mock_1539,vogue,news,2026-03-26T04:03:43.118395+00:00,2026-03-23,en,33,glass_skin,glass skin ideas #30 dewy skin trend is growing. look from vogue with seasonal beauty focus.
mock_1540,tiktok,social,2026-03-27T04:03:43.118395+00:00,2026-03-23,en,143,strawberry_girl_blush,douyin blush ideas #30 fruit blush trend is growing. look from tiktok with seasonal beauty focus.
mock_1541,pinterest,social,2026-04-01T04:03:43.118395+00:00,2026-03-30,en,85,strawberry_girl_blush,douyin blush ideas #30 fruit blush trend is growing. look from pinterest with seasonal beauty focus.
mock_1542,vogue,news,2026-03-28T04:03:43.118395+00:00,2026-03-23,en,243,euphoria_glitter_liner,euphoria makeup ideas #30 euphoria makeup trend is growing. look from vogue with seasonal beauty focus.
mock_1543,business_of_fashion,news,2026-03-26T04:03:43.118395+00:00,2026-03-23,en,341,strawberry_girl_blush,fruit blush ideas #30 douyin blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1544,instagram,social,2026-03-26T04:03:43.118395+00:00,2026-03-23,en,33,clean_girl_makeup,minimal makeup ideas #30 clean girl trend is growing. look from instagram with seasonal beauty focus.
mock_1545,pinterest,social,2026-03-30T04:03:43.118395+00:00,2026-03-30,en,312,clean_girl_makeup,minimal makeup ideas #30 clean girl trend is growing. look from pinterest with seasonal beauty focus.
mock_1546,vogue,news,2026-03-31T04:03:43.118395+00:00,2026-03-30,en,115,latte_makeup,latte makeup ideas #30 soft brown eyes trend is growing. look from vogue with seasonal beauty focus.
mock_1547,instagram,social,2026-03-30T04:03:43.118395+00:00,2026-03-30,en,391,fox_eye_siren_eye,siren eyes ideas #30 siren eyes trend is growing. look from instagram with seasonal beauty focus.
mock_1548,tiktok,social,2026-03-26T04:03:43.118395+00:00,2026-03-23,en,341,euphoria_glitter_liner,euphoria makeup ideas #30 rhinestone eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_1549,pinterest,social,2026-03-29T04:03:43.118395+00:00,2026-03-23,en,74,clean_girl_makeup,clean girl ideas #30 minimal makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1550,pinterest,social,2026-04-02T04:03:43.118395+00:00,2026-03-30,en,205,graphic_editorial_liner,graphic liner ideas #31 floating liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1551,pinterest,social,2026-04-05T04:03:43.118395+00:00,2026-03-30,en,269,clean_girl_makeup,no makeup makeup ideas #31 clean girl trend is growing. look from pinterest with seasonal beauty focus.
mock_1552,vogue,news,2026-04-04T04:03:43.118395+00:00,2026-03-30,en,102,graphic_editorial_liner,graphic liner ideas #31 floating liner trend is growing. look from vogue with seasonal beauty focus.
mock_1553,business_of_fashion,news,2026-04-07T04:03:43.118395+00:00,2026-04-06,en,80,glass_skin,dewy skin ideas #31 dewy skin trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1554,instagram,social,2026-04-06T04:03:43.118395+00:00,2026-04-06,en,82,cherry_cola_lips,cherry cola lips ideas #31 90s lip combo trend is growing. look from instagram with seasonal beauty focus.
mock_1555,business_of_fashion,news,2026-04-06T04:03:43.118395+00:00,2026-04-06,en,130,euphoria_glitter_liner,glitter liner ideas #31 euphoria makeup trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1556,tiktok,social,2026-04-03T04:03:43.118395+00:00,2026-03-30,en,62,fox_eye_siren_eye,winged liner lift ideas #31 winged liner lift trend is growing. look from tiktok with seasonal beauty focus.
mock_1557,tiktok,social,2026-04-05T04:03:43.118395+00:00,2026-03-30,en,67,fox_eye_siren_eye,siren eyes ideas #31 winged liner lift trend is growing. look from tiktok with seasonal beauty focus.
mock_1558,vogue,news,2026-04-07T04:03:43.118395+00:00,2026-04-06,en,243,graphic_editorial_liner,negative space liner ideas #31 floating liner trend is growing. look from vogue with seasonal beauty focus.
mock_1559,instagram,social,2026-04-03T04:03:43.118395+00:00,2026-03-30,en,221,cherry_cola_lips,cherry cola lips ideas #31 90s lip combo trend is growing. look from instagram with seasonal beauty focus.
mock_1560,instagram,social,2026-04-08T04:03:43.118395+00:00,2026-04-06,en,389,fox_eye_siren_eye,siren eyes ideas #31 siren eyes trend is growing. look from instagram with seasonal beauty focus.
mock_1561,business_of_fashion,news,2026-04-07T04:03:43.118395+00:00,2026-04-06,en,183,cherry_cola_lips,90s lip combo ideas #31 cherry cola lips trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1562,vogue,news,2026-04-03T04:03:43.118395+00:00,2026-03-30,en,211,latte_makeup,soft brown eyes ideas #31 latte makeup trend is growing. look from vogue with seasonal beauty focus.
mock_1563,pinterest,social,2026-04-06T04:03:43.118395+00:00,2026-04-06,en,320,cherry_cola_lips,dark liner lips ideas #31 dark liner lips trend is growing. look from pinterest with seasonal beauty focus.
mock_1564,vogue,news,2026-04-02T04:03:43.118395+00:00,2026-03-30,en,112,clean_girl_makeup,minimal makeup ideas #31 minimal makeup trend is growing. look from vogue with seasonal beauty focus.
mock_1565,instagram,social,2026-04-02T04:03:43.118395+00:00,2026-03-30,en,356,fox_eye_siren_eye,siren eyes ideas #31 siren eyes trend is growing. look from instagram with seasonal beauty focus.
mock_1566,pinterest,social,2026-04-02T04:03:43.118395+00:00,2026-03-30,en,372,latte_makeup,latte makeup ideas #31 soft brown eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_1567,vogue,news,2026-04-06T04:03:43.118395+00:00,2026-04-06,en,139,latte_makeup,soft brown eyes ideas #31 latte makeup trend is growing. look from vogue with seasonal beauty focus.
mock_1568,business_of_fashion,news,2026-04-03T04:03:43.118395+00:00,2026-03-30,en,72,fox_eye_siren_eye,winged liner lift ideas #31 siren eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1569,business_of_fashion,news,2026-04-07T04:03:43.118395+00:00,2026-04-06,en,369,strawberry_girl_blush,fruit blush ideas #31 fruit blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1570,instagram,social,2026-04-02T04:03:43.118395+00:00,2026-03-30,en,275,graphic_editorial_liner,graphic liner ideas #31 floating liner trend is growing. look from instagram with seasonal beauty focus.
mock_1571,pinterest,social,2026-04-05T04:03:43.118395+00:00,2026-03-30,en,327,euphoria_glitter_liner,glitter liner ideas #31 rhinestone eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_1572,business_of_fashion,news,2026-04-02T04:03:43.118395+00:00,2026-03-30,en,29,cherry_cola_lips,90s lip combo ideas #31 90s lip combo trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1573,tiktok,social,2026-04-03T04:03:43.118395+00:00,2026-03-30,en,38,strawberry_girl_blush,douyin blush ideas #31 douyin blush trend is growing. look from tiktok with seasonal beauty focus.
mock_1574,pinterest,social,2026-04-02T04:03:43.118395+00:00,2026-03-30,en,68,graphic_editorial_liner,floating liner ideas #31 negative space liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1575,tiktok,social,2026-04-08T04:03:43.118395+00:00,2026-04-06,en,224,latte_makeup,latte makeup ideas #31 soft brown eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_1576,business_of_fashion,news,2026-04-02T04:03:43.118395+00:00,2026-03-30,en,172,strawberry_girl_blush,douyin blush ideas #31 fruit blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1577,tiktok,social,2026-04-06T04:03:43.118395+00:00,2026-04-06,en,34,clean_girl_makeup,clean girl ideas #31 clean girl trend is growing. look from tiktok with seasonal beauty focus.
